Address,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
"56 BELLANCA AVE PITTSBURGH PA 15227",40.38105,-79.978879,1,rooftop,56,"Bellanca Ave",,,Pittsburgh,PA,"Allegheny County",15227,US,Allegheny
"179 AIDAN CT PITTSBURGH PA 15226",40.381483,-80.011048,1,rooftop,179,"Aidan Ct",,,Pittsburgh,PA,"Allegheny County",15226,US,Allegheny
"130 AIDAN CT PITTSBURGH PA 15226",40.381355,-80.011874,1,rooftop,130,"Aidan Ct",,,Pittsburgh,PA,"Allegheny County",15226,US,Allegheny
"102 AIDAN CT PITTSBURGH PA 15226",40.381621,-80.011682,1,rooftop,102,"Aidan Ct",,,Pittsburgh,PA,"Allegheny County",15226,US,Allegheny
"150 BAYWOOD AVE PITTSBURGH PA 15228",40.380425,-80.04784,1,rooftop,150,"Baywood Ave",,,Pittsburgh,PA,"Allegheny County",15228,US,Allegheny
"661 SHADY DR E PITTSBURGH PA 15228",40.381319,-80.042788,1,rooftop,661,"Shady Dr E",,,Pittsburgh,PA,"Allegheny County",15228,US,Allegheny
"2308 ROMINE AVE PITTSBURGH PA 15226",40.380741,-80.00557,1,rooftop,2308,"Romine Ave",,,Pittsburgh,PA,"Allegheny County",15226,US,Allegheny
"212 FOXBURG DR PITTSBURGH PA 15205",40.439948,-80.107245,1,rooftop,212,"Foxburg Dr",,,Pittsburgh,PA,"Allegheny County",15205,US,Allegheny
"1232 BLUE JAY DR PITTSBURGH PA 15243",40.379129,-80.073685,1,rooftop,1232,"Blue Jay Dr",,,Pittsburgh,PA,"Allegheny County",15243,US,Allegheny
"124 ARBOR TRAIL DR MC KEES ROCKS PA 15136",40.457306,-80.113902,1,rooftop,124,"Arbor Trail Dr",,,"Mc Kees Rocks",PA,"Allegheny County",15136,US,Allegheny
"203 CORAOPOLIS RD UNIT B1 CORAOPOLIS PA 15108",40.499022,-80.112094,1,rooftop,203,"Coraopolis Rd",Apt,1,Coraopolis,PA,"Allegheny County",15108,US,Allegheny
"105 LONG VALLEY DR EXT CORAOPOLIS PA 15108",40.491711,-80.10345,1,rooftop,105,"Long Valley Drive Ext",,,Coraopolis,PA,"Allegheny County",15108,US,Allegheny
"114 LORISH RD MC KEES ROCKS PA 15136",40.453381,-80.109198,1,rooftop,114,"Lorish Rd",,,"Mc Kees Rocks",PA,"Allegheny County",15136,US,Allegheny
"4030 CRABAPPLE DR MC KEES ROCKS PA 15136",40.469378,-80.112515,1,rooftop,4030,"Crabapple Dr",,,"McKees Rocks",PA,"Allegheny County",15136,US,Allegheny
"626 CALIFORNIA AVE PITTSBURGH PA 15202",40.501294,-80.068322,1,rooftop,626,"California Ave",,,Pittsburgh,PA,"Allegheny County",15202,US,Allegheny
"723 TAYLOR AVE PITTSBURGH PA 15202",40.500177,-80.067168,1,rooftop,723,"Taylor Ave",,,Pittsburgh,PA,"Allegheny County",15202,US,Allegheny
"4018 CRABAPPLE DR MC KEES ROCKS PA 15136",40.468453,-80.111789,1,rooftop,4018,"Crabapple Dr",,,"McKees Rocks",PA,"Allegheny County",15136,US,Allegheny
"621 FLORENCE AVE PITTSBURGH PA 15202",40.500582,-80.068662,1,rooftop,621,"Florence Ave",,,Pittsburgh,PA,"Allegheny County",15202,US,Allegheny
"3 ELM DR BRIDGEVILLE PA 15017",40.375185,-80.08904,1,rooftop,3,"Elm Dr",,,Bridgeville,PA,"Allegheny County",15017,US,Allegheny
"1025 GREY FOX CIR BRIDGEVILLE PA 15017",40.38202,-80.101358,1,rooftop,1025,"Grey Fox Cir",,,Bridgeville,PA,"Allegheny County",15017,US,Allegheny
"1017 GREY FOX CIR BRIDGEVILLE PA 15017",40.382045,-80.101001,1,rooftop,1017,"Grey Fox Cir",,,Bridgeville,PA,"Allegheny County",15017,US,Allegheny
"2004 BLACK BEAR WAY BRIDGEVILLE PA 15017",40.381774,-80.100788,1,rooftop,2004,"Black Bear Way",,,Bridgeville,PA,"Allegheny County",15017,US,Allegheny
"2005 BLACK BEAR WAY BRIDGEVILLE PA 15017",40.381429,-80.101,1,rooftop,2005,"Black Bear Way",,,Bridgeville,PA,"Allegheny County",15017,US,Allegheny
"5 TRUMAN CIR MC KEES ROCKS PA 15136",40.462791,-80.102928,1,rooftop,5,"Truman Cir",,,"Mc Kees Rocks",PA,"Allegheny County",15136,US,Allegheny
"11 TRUMAN CIR MC KEES ROCKS PA 15136",40.463354,-80.103057,1,rooftop,11,"Truman Cir",,,"Mc Kees Rocks",PA,"Allegheny County",15136,US,Allegheny
"7 ROOSEVELT DR MC KEES ROCKS PA 15136",40.464017,-80.102698,1,rooftop,7,"Roosevelt Dr",,,"Mc Kees Rocks",PA,"Allegheny County",15136,US,Allegheny
"2372 HILLTOP RD PRESTO PA 15142",40.390813,-80.109112,1,rooftop,2372,"Hilltop Rd",,,Presto,PA,"Allegheny County",15142,US,Allegheny
"1 CORAOPOLIS RD UNIT 104 CORAOPOLIS PA 15108",40.482175,-80.107626,1,rooftop,1,"Coraopolis Rd",Apt,104,Coraopolis,PA,"Allegheny County",15108,US,Allegheny
"1805 GRAND CYPRESS LN PRESTO PA 15142",40.38916,-80.112277,1,rooftop,1805,"Grand Cypress Ln",,,Presto,PA,"Allegheny County",15142,US,Allegheny
"787 MARIGOLD CT BRIDGEVILLE PA 15017",40.386449,-80.101053,1,rooftop,787,"Marigold Ct",,,Bridgeville,PA,"Allegheny County",15017,US,Allegheny
"5042 WINDRIVER DR MC KEES ROCKS PA 15136",40.478136,-80.115002,1,rooftop,5042,"Windriver Dr",,,"Mc Kees Rocks",PA,"Allegheny County",15136,US,Allegheny
"5068 WINDRIVER DR MC KEES ROCKS PA 15136",40.477484,-80.115549,1,rooftop,5068,"Windriver Dr",,,"Mc Kees Rocks",PA,"Allegheny County",15136,US,Allegheny
"110 JULIANNA DR CORAOPOLIS PA 15108",40.478985,-80.116292,1,rooftop,110,"Julianna Dr",,,Coraopolis,PA,"Allegheny County",15108,US,Allegheny
"10 5TH ST CARNEGIE PA 15106",40.40007,-80.111876,1,rooftop,10,"5th St",,,Carnegie,PA,"Allegheny County",15106,US,Allegheny
"7 SAINT JOHNS DR UNIT A CARNEGIE PA 15106",40.397466,-80.11277,1,rooftop,7,"St Johns Dr",Unit,A,Carnegie,PA,"Allegheny County",15106,US,Allegheny
"186 BROOK ST CARNEGIE PA 15106",40.399334,-80.111964,1,rooftop,186,"Brook St",,,Carnegie,PA,"Allegheny County",15106,US,Allegheny
"4418 LUCERNE AVE PITTSBURGH PA 15214",40.494893,-80.043796,1,rooftop,4418,"Lucerne Ave",,,Pittsburgh,PA,"Allegheny County",15214,US,Allegheny
"125 DUNBAR AVE PITTSBURGH PA 15202",40.493685,-80.04713,1,rooftop,125,"Dunbar Ave",,,Pittsburgh,PA,"Allegheny County",15202,US,Allegheny
"214 BRIGHTON RD PITTSBURGH PA 15202",40.493235,-80.047173,1,rooftop,214,"Brighton Rd",,,Pittsburgh,PA,"Allegheny County",15202,US,Allegheny
"241 SUNRISE DR CARNEGIE PA 15106",40.412056,-80.104027,1,rooftop,241,"Sunrise Dr",,,Carnegie,PA,"Allegheny County",15106,US,Allegheny
"102 PARK PL MC KEES ROCKS PA 15136",40.47377,-80.105509,1,rooftop,102,"Park Pl",,,"Mc Kees Rocks",PA,"Allegheny County",15136,US,Allegheny
"105 PARK PL MC KEES ROCKS PA 15136",40.473552,-80.105694,1,rooftop,105,"Park Pl",,,"Mc Kees Rocks",PA,"Allegheny County",15136,US,Allegheny
"108 PARK PL MC KEES ROCKS PA 15136",40.473362,-80.105865,1,rooftop,108,"Park Pl",,,"Mc Kees Rocks",PA,"Allegheny County",15136,US,Allegheny
"571 DAWSON AVE PITTSBURGH PA 15202",40.499063,-80.055817,1,rooftop,571,"Dawson Ave",,,Pittsburgh,PA,"Allegheny County",15202,US,Allegheny
"208 N BALPH AVE PITTSBURGH PA 15202",40.500971,-80.05151,1,rooftop,208,"N Balph Ave",,,Pittsburgh,PA,"Allegheny County",15202,US,Allegheny
"17 OCENAS AVE PITTSBURGH PA 15212",40.492806,-80.043574,1,rooftop,17,"Ocenas Ave",,,Pittsburgh,PA,"Allegheny County",15212,US,Allegheny
"130 MALCOLM AVE PITTSBURGH PA 15212",40.492219,-80.034168,1,rooftop,130,"Malcolm Ave",,,Pittsburgh,PA,"Allegheny County",15212,US,Allegheny
"340 SUNRISE DR CARNEGIE PA 15106",40.41012,-80.099987,1,rooftop,340,"Sunrise Dr",,,Carnegie,PA,"Allegheny County",15106,US,Allegheny
"34 SCENIC DR CORAOPOLIS PA 15108",40.489722,-80.114477,1,rooftop,34,"Scenic Dr",,,Coraopolis,PA,"Allegheny County",15108,US,Allegheny
"35 LONG VALLEY DR CORAOPOLIS PA 15108",40.491723,-80.103889,0.59,nearest_rooftop_match,101,"Long Valley Drive Ext",,,Coraopolis,PA,"Allegheny County",15108,US,Allegheny
"501 FOREST AVE PITTSBURGH PA 15202",40.499942,-80.052812,1,rooftop,501,"Forest Ave",,,Pittsburgh,PA,"Allegheny County",15202,US,Allegheny
"340 -342 MCKINLEY AVE PITTSBURGH PA 15202",40.505165,-80.06783,0.33,place,,,,,Pittsburgh,PA,"Allegheny County",15202,US,"TIGER/Line® dataset from the US Census Bureau"
"918 CALIFORNIA AVE PITTSBURGH PA 15202",40.498934,-80.063365,1,rooftop,918,"California Ave",,,Avalon,PA,"Allegheny County",15202,US,Allegheny
"64 CORAOPOLIS RD CORAOPOLIS PA 15108",40.488049,-80.106868,1,rooftop,64,"Coraopolis Rd",,,Coraopolis,PA,"Allegheny County",15108,US,Allegheny
"332 ELIZABETH AVE PITTSBURGH PA 15202",40.498362,-80.064323,1,rooftop,332,"Elizabeth Ave",,,Pittsburgh,PA,"Allegheny County",15202,US,Allegheny
"613 LINCOLN AVE PITTSBURGH PA 15202",40.497014,-80.058792,1,rooftop,613,"Lincoln Ave",,,Bellevue,PA,"Allegheny County",15202,US,Allegheny
"12 PENN DR PITTSBURGH PA 15214",40.49589,-80.032409,1,rooftop,12,"Penn Dr",,,Pittsburgh,PA,"Allegheny County",15214,US,Allegheny
"337 PENNSVIEW CT PITTSBURGH PA 15205",40.427737,-80.101376,1,rooftop,337,"Pennsview Ct",,,Pittsburgh,PA,"Allegheny County",15205,US,Allegheny
"702 BRANDON WAY CORAOPOLIS PA 15108",40.481904,-80.1082,1,rooftop,702,"Brandon Way",,,Coraopolis,PA,"Allegheny County",15108,US,Allegheny
"549 TEECE AVE PITTSBURGH PA 15202",40.49802,-80.056196,1,rooftop,549,"Teece Ave",,,Pittsburgh,PA,"Allegheny County",15202,US,Allegheny
"528 AUSTIN AVE PITTSBURGH PA 15243",40.37667,-80.059537,1,rooftop,528,"Austin Ave",,,Pittsburgh,PA,"Allegheny County",15243,US,Allegheny
"538 AUSTIN AVE PITTSBURGH PA 15243",40.376421,-80.059123,1,rooftop,538,"Austin Ave",,,Pittsburgh,PA,"Allegheny County",15243,US,Allegheny
"1172 PENNSBURY BLVD PITTSBURGH PA 15205",40.42821,-80.102484,1,rooftop,1172,"Pennsbury Blvd",,,Pittsburgh,PA,"Allegheny County",15205,US,Allegheny
"201 COLONY CT PITTSBURGH PA 15205",40.429375,-80.100107,1,rooftop,201,"Colony Ct",,,Pittsburgh,PA,"Allegheny County",15205,US,Allegheny
"222 COLONY CT PITTSBURGH PA 15205",40.42925,-80.100977,1,rooftop,222,"Colony Ct",,,Pittsburgh,PA,"Allegheny County",15205,US,Allegheny
"605 WINGATE DR PITTSBURGH PA 15205",40.446194,-80.115094,1,rooftop,605,"Wingate Dr",,,Pittsburgh,PA,"Allegheny County",15205,US,Allegheny
"804 WINGATE DR PITTSBURGH PA 15205",40.446172,-80.113638,1,rooftop,804,"Wingate Dr",,,Pittsburgh,PA,"Allegheny County",15205,US,Allegheny
"302 WINGATE DR PITTSBURGH PA 15205",40.446764,-80.114393,1,rooftop,302,"Wingate Dr",,,Pittsburgh,PA,"Allegheny County",15205,US,Allegheny
"227 S HOME AVE UNIT 103 PITTSBURGH PA 15202",40.496499,-80.0633,1,rooftop,227,"S Home Ave",Apt,103,Pittsburgh,PA,"Allegheny County",15202,US,Allegheny
"227 S HOME AVE UNIT 203 PITTSBURGH PA 15202",40.496499,-80.0633,1,rooftop,227,"S Home Ave",Apt,203,Pittsburgh,PA,"Allegheny County",15202,US,Allegheny
"227 S HOME AVE UNIT 301 PITTSBURGH PA 15202",40.496499,-80.0633,1,rooftop,227,"S Home Ave",Apt,301,Pittsburgh,PA,"Allegheny County",15202,US,Allegheny
"227 S HOME AVE UNIT 701 PITTSBURGH PA 15202",40.496499,-80.0633,1,rooftop,227,"S Home Ave",Apt,701,Pittsburgh,PA,"Allegheny County",15202,US,Allegheny
"227 S HOME AVE UNIT 705 PITTSBURGH PA 15202",40.496499,-80.0633,1,rooftop,227,"S Home Ave",Apt,705,Pittsburgh,PA,"Allegheny County",15202,US,Allegheny
"777 PINOAK RD PITTSBURGH PA 15243",40.382647,-80.067621,1,rooftop,777,"Pinoak Rd",,,Pittsburgh,PA,"Allegheny County",15243,US,Allegheny
"522 CARRIAGE CIR PITTSBURGH PA 15205",40.429852,-80.10177,1,rooftop,522,"Carriage Cir",,,Pittsburgh,PA,"Allegheny County",15205,US,Allegheny
"596 CARRIAGE CIR PITTSBURGH PA 15205",40.428329,-80.10327,1,rooftop,596,"Carriage Cir",,,Pittsburgh,PA,"Allegheny County",15205,US,Allegheny
"106 ARBOR TRAIL DR MC KEES ROCKS PA 15136",40.45791,-80.113917,1,rooftop,106,"Arbor Trail Dr",,,"Mc Kees Rocks",PA,"Allegheny County",15136,US,Allegheny
"19 S JACKSON AVE PITTSBURGH PA 15202",40.496301,-80.058522,1,rooftop,19,"S Jackson Ave",,,Pittsburgh,PA,"Allegheny County",15202,US,Allegheny
"217 S STARR AVE PITTSBURGH PA 15202",40.495665,-80.061124,1,rooftop,217,"S Starr Ave",,,Pittsburgh,PA,"Allegheny County",15202,US,Allegheny
"1110 RAVEN DR PITTSBURGH PA 15243",40.38125,-80.071101,1,rooftop,1110,"Raven Dr",,,Pittsburgh,PA,"Allegheny County",15243,US,Allegheny
"1135 RAVEN DR PITTSBURGH PA 15243",40.380711,-80.07202,1,rooftop,1135,"Raven Dr",,,Pittsburgh,PA,"Allegheny County",15243,US,Allegheny
"1390 CARDINAL DR PITTSBURGH PA 15243",40.379344,-80.080799,1,rooftop,1390,"Cardinal Dr",,,Pittsburgh,PA,"Allegheny County",15243,US,Allegheny
"681 PENNSBURY BLVD PITTSBURGH PA 15205",40.426674,-80.101239,1,rooftop,681,"Pennsbury Blvd",,,Pittsburgh,PA,"Allegheny County",15205,US,Allegheny
"113 ARBOR TRAIL DR MC KEES ROCKS PA 15136",40.457493,-80.113489,1,rooftop,113,"Arbor Trail Dr",,,"Mc Kees Rocks",PA,"Allegheny County",15136,US,Allegheny
"309 TEECE AVE PITTSBURGH PA 15202",40.495227,-80.050302,1,rooftop,309,"Teece Ave",,,Pittsburgh,PA,"Allegheny County",15202,US,Allegheny
"105 MAPLEWOOD DR PITTSBURGH PA 15214",40.493708,-80.002198,1,rooftop,105,"Maplewood Dr",,,Pittsburgh,PA,"Allegheny County",15214,US,Allegheny
"500 CEDARWOOD DR PITTSBURGH PA 15214",40.491832,-80.000772,1,rooftop,500,"Cedarwood Dr",,,Pittsburgh,PA,"Allegheny County",15214,US,Allegheny
"107 WOODSHIRE DR PITTSBURGH PA 15215",40.497921,-79.887744,1,rooftop,107,"Woodshire Dr",,,Pittsburgh,PA,"Allegheny County",15215,US,Allegheny
"715 DELAFIELD RD PITTSBURGH PA 15215",40.495737,-79.894633,1,rooftop,715,"Delafield Rd",,,Pittsburgh,PA,"Allegheny County",15215,US,Allegheny
"307 RUSSELL ST PITTSBURGH PA 15209",40.500234,-79.983513,1,rooftop,307,"Russell St",,,Pittsburgh,PA,"Allegheny County",15209,US,Allegheny
"701 4TH ST UNIT 5 PITTSBURGH PA 15215",40.492055,-79.897283,1,rooftop,701,"4th St",Apt,5,Pittsburgh,PA,"Allegheny County",15215,US,Allegheny
"1803 GRALL AVE EXT PITTSBURGH PA 15209",40.501873,-79.97715,1,range_interpolation,1803,"Grall Ave",,,Pittsburgh,PA,"Allegheny County",15209,US,"TIGER/Line® dataset from the US Census Bureau"
"122 RANGLEY DR PITTSBURGH PA 15209",40.501257,-79.970484,1,rooftop,122,"Rangley Dr",,,Pittsburgh,PA,"Allegheny County",15209,US,Allegheny
"684 ARBOR CT PITTSBURGH PA 15238",40.486112,-79.886492,1,rooftop,684,"Arbor Ct",,,Pittsburgh,PA,"Allegheny County",15238,US,Allegheny
"209 FRANKLIN AVE PITTSBURGH PA 15221",40.443774,-79.893033,1,rooftop,209,"Franklin Ave",,,Pittsburgh,PA,"Allegheny County",15221,US,Allegheny
"218 MARIE AVE PITTSBURGH PA 15209",40.495851,-79.971956,1,rooftop,218,"Marie Ave",,,Pittsburgh,PA,"Allegheny County",15209,US,Allegheny
"66 MAPLEWOOD RD PITTSBURGH PA 15209",40.495897,-79.96813,1,rooftop,66,"Maplewood Rd",,,Pittsburgh,PA,"Allegheny County",15209,US,Allegheny
"44 ELMWOOD RD PITTSBURGH PA 15209",40.494513,-79.970207,1,rooftop,44,"Elmwood Rd",,,Pittsburgh,PA,"Allegheny County",15209,US,Allegheny
"521 N HOMEWOOD AVE PITTSBURGH PA 15208",40.453438,-79.898638,1,rooftop,521,"N Homewood Ave",,,Pittsburgh,PA,"Allegheny County",15208,US,Allegheny
"8 BUTTERFIELD AVE PITTSBURGH PA 15223",40.499743,-79.953177,1,rooftop,8,"Butterfield Ave",,,Pittsburgh,PA,"Allegheny County",15223,US,Allegheny
"95 FENWAY RD PITTSBURGH PA 15209",40.498486,-79.958576,1,rooftop,95,"Fenway Rd",,,Pittsburgh,PA,"Allegheny County",15209,US,Allegheny
"61 ELIZABETH ST PITTSBURGH PA 15209",40.492383,-79.963157,1,rooftop,61,"Elizabeth St",,,Millvale,PA,"Allegheny County",15209,US,Allegheny
"106 PARKER ST PITTSBURGH PA 15223",40.493884,-79.953378,1,rooftop,106,"Parker St",,,Pittsburgh,PA,"Allegheny County",15223,US,Allegheny
"141 ALLEYNE DR PITTSBURGH PA 15215",40.499929,-79.916346,1,rooftop,141,"Alleyne Dr",,,Pittsburgh,PA,"Allegheny County",15215,US,Allegheny
"223 9TH ST PITTSBURGH PA 15215",40.495826,-79.93392,1,rooftop,223,"9th St",,,Sharpsburg,PA,"Allegheny County",15215,US,Allegheny
"816 LINCOLN AVE PITTSBURGH PA 15215",40.501093,-79.936727,1,rooftop,816,"Lincoln Ave",,,Pittsburgh,PA,"Allegheny County",15215,US,Allegheny
"4030 STILWELL ST PITTSBURGH PA 15214",40.491779,-80.023301,1,rooftop,4030,"Stilwell St",,,Pittsburgh,PA,"Allegheny County",15214,US,Allegheny
"4104 PERRYSVILLE AVE PITTSBURGH PA 15214",40.49307,-80.021706,1,rooftop,4104,"Perrysville Ave",,,Pittsburgh,PA,"Allegheny County",15214,US,Allegheny
"11 5TH ST PITTSBURGH PA 15215",40.493698,-79.936186,1,rooftop,11,"5th St",,,Aspinwall,PA,"Allegheny County",15215,US,Allegheny
"13 5TH ST PITTSBURGH PA 15215",40.493735,-79.936218,1,rooftop,13,"5th St",,,Pittsburgh,PA,"Allegheny County",15215,US,Allegheny
"120 5TH ST PITTSBURGH PA 15215",40.493762,-79.905085,1,rooftop,120,"5th St",,,Aspinwall,PA,"Allegheny County",15215,US,Allegheny
"1224 ROBINIA DR PITTSBURGH PA 15221",40.462135,-79.884552,1,rooftop,1224,"Robinia Dr",,,Pittsburgh,PA,"Allegheny County",15221,US,Allegheny
"308 CENTER AVE PITTSBURGH PA 15215",40.503693,-79.91322,1,place,,,,,Pittsburgh,PA,"Allegheny County",15215,US,"TIGER/Line® dataset from the US Census Bureau"
"7315 HERMITAGE ST PITTSBURGH PA 15208",40.459749,-79.892318,1,rooftop,7315,"Hermitage St",,,Pittsburgh,PA,"Allegheny County",15208,US,Allegheny
"110 VILLA DR PITTSBURGH PA 15214",40.494928,-80.000321,1,rooftop,110,"Villa Dr",,,Pittsburgh,PA,"Allegheny County",15214,US,Allegheny
"225 4TH ST PITTSBURGH PA 15215",40.492715,-79.902842,1,rooftop,225,"4th St",,,Aspinwall,PA,"Allegheny County",15215,US,Allegheny
"302 PASADENA DR N PITTSBURGH PA 15215",40.499206,-79.89373,1,rooftop,302,"Pasadena Dr N",,,Pittsburgh,PA,"Allegheny County",15215,US,Allegheny
"7130 SCHOYER AVE PITTSBURGH PA 15218",40.421692,-79.895835,1,rooftop,7130,"Schoyer Ave",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"808 COMMONWEALTH AVE WEST MIFFLIN PA 15122",40.377838,-79.888854,1,rooftop,808,"Commonwealth Ave",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"200 UNION ST PITTSBURGH PA 15221",40.438606,-79.894373,1,rooftop,200,"Union St",,,Pittsburgh,PA,"Allegheny County",15221,US,Allegheny
"126 E MARIGOLD ST HOMESTEAD PA 15120",40.402739,-79.888012,1,rooftop,126,"E Marigold St",,,Homestead,PA,"Allegheny County",15120,US,Allegheny
"641 IRWIN RUN RD WEST MIFFLIN PA 15122",40.36628,-79.928032,1,rooftop,641,"Irwin Run Rd",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"716 JOYCE DR WEST MIFFLIN PA 15122",40.367507,-79.926707,1,rooftop,716,"Joyce Dr",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"6903 CHURCH ST PITTSBURGH PA 15218",40.418969,-79.897307,1,rooftop,6903,"Church St",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"820 MULDOWNEY AVE WEST MIFFLIN PA 15122",40.367495,-79.923517,1,rooftop,820,"Muldowney Ave",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"1912 MONROE ST PITTSBURGH PA 15218",40.420931,-79.891711,1,rooftop,1912,"Monroe St",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"2006 LAFAYETTE ST PITTSBURGH PA 15218",40.419935,-79.891963,1,rooftop,2006,"Lafayette St",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"1922 LAFAYETTE ST PITTSBURGH PA 15218",40.420407,-79.892238,1,rooftop,1922,"Lafayette St",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"1914 LAFAYETTE ST PITTSBURGH PA 15218",40.420606,-79.892363,1,rooftop,1914,"Lafayette St",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"116 DORA ST HOMESTEAD PA 15120",40.40041,-79.889549,1,rooftop,116,"Dora St",,,Homestead,PA,"Allegheny County",15120,US,Allegheny
"130 RIVER VIEW BLVD HOMESTEAD PA 15120",40.401411,-79.886204,1,rooftop,130,"River View Blvd",,,Homestead,PA,"Allegheny County",15120,US,Allegheny
"166 ROCKWELL LN PITTSBURGH PA 15218",40.435833,-79.887517,1,rooftop,166,"Rockwell Ln",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"2046 MONROE ST PITTSBURGH PA 15218",40.419192,-79.890764,1,rooftop,2046,"Monroe St",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"4920 ASPEN ST WEST MIFFLIN PA 15122",40.372755,-79.908719,1,rooftop,4920,"Aspen St",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"451 DILLER AVE WEST MIFFLIN PA 15122",40.37333,-79.906298,1,rooftop,451,"Diller Ave",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"470 SATINWOOD DR WEST MIFFLIN PA 15122",40.373044,-79.905315,1,rooftop,470,"Satinwood Dr",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"235 GRANT AVE EXT HOMESTEAD PA 15120",40.397594,-79.8903,0.9,rooftop,235,"Grant Avenue Ext",,,Homestead,PA,"Allegheny County",15120,US,Allegheny
"313 W HUTCHINSON AVE PITTSBURGH PA 15218",40.43367,-79.891557,1,rooftop,313,"W Hutchinson Ave",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"1514 MANSION PL PITTSBURGH PA 15218",40.418559,-79.896255,1,rooftop,1514,"Mansion Pl",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"925 EAST END AVE PITTSBURGH PA 15221",40.435438,-79.894358,1,rooftop,925,"E End Ave",,,Pittsburgh,PA,"Allegheny County",15221,US,Allegheny
"206 WASHINGTON ST HOMESTEAD PA 15120",40.393603,-79.896968,1,rooftop,206,"Washington St",,,Munhall,PA,"Allegheny County",15120,US,Allegheny
"237 MARY ST HOMESTEAD PA 15120",40.39331,-79.895715,1,rooftop,237,"Mary St",,,Homestead,PA,"Allegheny County",15120,US,Allegheny
"5719 RODGERS ST EXT PITTSBURGH PA 15207",40.365813,-79.911125,1,rooftop,5719,"Rodgers St",,,Pittsburgh,PA,"Allegheny County",15207,US,Allegheny
"837 E HUTCHINSON AVE PITTSBURGH PA 15218",40.435605,-79.883804,1,rooftop,837,"E Hutchinson Ave",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"225 E SWISSVALE AVE UNIT 8 PITTSBURGH PA 15218",40.434696,-79.883425,1,rooftop,225,"E Swissvale Ave",Apt,8,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"1640 GREENSPRINGS AVE WEST MIFFLIN PA 15122",40.394132,-79.889756,1,rooftop,1640,"Greensprings Ave",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"5188 GLENHURST RD PITTSBURGH PA 15207",40.372912,-79.916961,1,rooftop,5188,"Glenhurst Rd",,,Pittsburgh,PA,"Allegheny County",15207,US,Allegheny
"409 W HUTCHINSON AVE PITTSBURGH PA 15218",40.43329,-79.892484,1,rooftop,409,"W Hutchinson Ave",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"115 PENNWOOD AVE PITTSBURGH PA 15218",40.433241,-79.885488,1,rooftop,115,"Pennwood Ave",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"103 PENNWOOD AVE PITTSBURGH PA 15218",40.433,-79.885414,1,rooftop,103,"Pennwood Ave",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"144 W SWISSVALE AVE PITTSBURGH PA 15218",40.431679,-79.886966,1,rooftop,144,"W Swissvale Ave",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"109 LINCOLN AVE PITTSBURGH PA 15218",40.431394,-79.885021,1,rooftop,109,"Lincoln Ave",,,Swissvale,PA,"Allegheny County",15218,US,Allegheny
"208 VINE ST HOMESTEAD PA 15120",40.404184,-79.892286,1,rooftop,208,"Vine St",,,Homestead,PA,"Allegheny County",15120,US,Allegheny
"132 ORRIS ST HOMESTEAD PA 15120",40.404707,-79.889162,1,rooftop,132,"Orris St",,,Homestead,PA,"Allegheny County",15120,US,Allegheny
"906 MIFFLINRIDGE RD PITTSBURGH PA 15207",40.369577,-79.92209,1,rooftop,906,"Mifflinridge Rd",,,Pittsburgh,PA,"Allegheny County",15207,US,Allegheny
"4019 HOME ST WEST MIFFLIN PA 15122",40.389155,-79.884054,1,rooftop,4019,"Home St",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"1208 MILTON ST PITTSBURGH PA 15218",40.430683,-79.894099,1,rooftop,1208,"Milton St",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
